input,subject,subject_type,data/object,relation,object,object_type
传统的事件抽取方法通常需要借助外部的自然语言处理工具和大量的人工设计的特征；与之相比，深度学习方法具有以下优势：●减少了对外部工具的依赖，甚至不依赖外部工具，可以构建端到端的系统；●使用词向量作为输入，词向量蕴涵了丰富的语义信息；●神经网络具有自动提取句子特征的能力，避免了人工设计特征的烦琐工作。,深度学习方法,知识抽取,data,特点,减少了对外部工具的依赖，甚至不依赖外部工具，可以构建端到端的系统,描述
传统的事件抽取方法通常需要借助外部的自然语言处理工具和大量的人工设计的特征；与之相比，深度学习方法具有以下优势：●减少了对外部工具的依赖，甚至不依赖外部工具，可以构建端到端的系统；●使用词向量作为输入，词向量蕴涵了丰富的语义信息；●神经网络具有自动提取句子特征的能力，避免了人工设计特征的烦琐工作。,深度学习方法,知识抽取,data,特点,使用词向量作为输入，词向量蕴涵了丰富的语义信息,描述
传统的事件抽取方法通常需要借助外部的自然语言处理工具和大量的人工设计的特征；与之相比，深度学习方法具有以下优势：●减少了对外部工具的依赖，甚至不依赖外部工具，可以构建端到端的系统；●使用词向量作为输入，词向量蕴涵了丰富的语义信息；●神经网络具有自动提取句子特征的能力，避免了人工设计特征的烦琐工作。,深度学习方法,知识抽取,data,特点,神经网络具有自动提取句子特征的能力，避免了人工设计特征的烦琐工作,描述
传统的事件抽取方法通常需要借助外部的自然语言处理工具和大量的人工设计的特征；与之相比，深度学习方法具有以下优势：●减少了对外部工具的依赖，甚至不依赖外部工具，可以构建端到端的系统；●使用词向量作为输入，词向量蕴涵了丰富的语义信息；●神经网络具有自动提取句子特征的能力，避免了人工设计特征的烦琐工作。,词向量,知识表示,data,内容,蕴涵了丰富的语义信息,描述
传统的事件抽取方法通常需要借助外部的自然语言处理工具和大量的人工设计的特征；与之相比，深度学习方法具有以下优势：●减少了对外部工具的依赖，甚至不依赖外部工具，可以构建端到端的系统；●使用词向量作为输入，词向量蕴涵了丰富的语义信息；●神经网络具有自动提取句子特征的能力，避免了人工设计特征的烦琐工作。,神经网络,知识表示,data,内容,具有自动提取句子特征的能力，避免了人工设计特征的烦琐工作,描述
图4-20展示了一个基于动态多池化卷积神经网络的事件抽取模型。,事件抽取模型,知识抽取,data,方法,基于动态多池化卷积神经网络,知识表示
其中，词向量学习通过无监督方式学习词的向量表示；词汇级特征抽取基于词的向量表示获取事件抽取相关的词汇线索；句子级特征抽取通过动态多池化卷积神经网络获取句子的语义组合特征；分类器输出产生事件元素的角色类别。,词向量学习,知识表示,data,方法,通过无监督方式学习词的向量表示,方法描述
其中，词向量学习通过无监督方式学习词的向量表示；词汇级特征抽取基于词的向量表示获取事件抽取相关的词汇线索；句子级特征抽取通过动态多池化卷积神经网络获取句子的语义组合特征；分类器输出产生事件元素的角色类别。,词汇级特征抽取,知识抽取,data,方法,基于词的向量表示获取事件抽取相关的词汇线索,方法描述
其中，词向量学习通过无监督方式学习词的向量表示；词汇级特征抽取基于词的向量表示获取事件抽取相关的词汇线索；句子级特征抽取通过动态多池化卷积神经网络获取句子的语义组合特征；分类器输出产生事件元素的角色类别。,词汇级特征抽取,知识抽取,object,前提,向量表示,知识表示
其中，词向量学习通过无监督方式学习词的向量表示；词汇级特征抽取基于词的向量表示获取事件抽取相关的词汇线索；句子级特征抽取通过动态多池化卷积神经网络获取句子的语义组合特征；分类器输出产生事件元素的角色类别。,句子级特征抽取,知识抽取,data,方法,通过动态多池化卷积神经网络获取句子的语义组合特征,方法描述
其中，词向量学习通过无监督方式学习词的向量表示；词汇级特征抽取基于词的向量表示获取事件抽取相关的词汇线索；句子级特征抽取通过动态多池化卷积神经网络获取句子的语义组合特征；分类器输出产生事件元素的角色类别。,句子级特征抽取,知识抽取,object,前提,动态多池化卷积神经网络,知识表示
其中，词向量学习通过无监督方式学习词的向量表示；词汇级特征抽取基于词的向量表示获取事件抽取相关的词汇线索；句子级特征抽取通过动态多池化卷积神经网络获取句子的语义组合特征；分类器输出产生事件元素的角色类别。,分类器,知识推理,data,作用,输出产生事件元素的角色类别,描述
ACE2005英文数据集上的实验表明，该模型获得了优于传统方法和其他图4-20基于动态多池化卷积神经网络的事件抽取模型4.3面向结构化数据的知识抽取垂直领域的知识往往来源于支撑企业业务系统的关系数据库，因此，从数据库这种结构化数据中抽取知识也是一类重要的知识抽取方法。,ACE2005英文数据集,知识抽取,data,内容,实验表明，该模型获得了优于传统方法和其他图4-20基于动态多池化卷积神经网络的事件抽取模型,描述
ACE2005英文数据集上的实验表明，该模型获得了优于传统方法和其他图4-20基于动态多池化卷积神经网络的事件抽取模型4.3面向结构化数据的知识抽取垂直领域的知识往往来源于支撑企业业务系统的关系数据库，因此，从数据库这种结构化数据中抽取知识也是一类重要的知识抽取方法。,垂直领域,知识表示,data,内容,知识往往来源于支撑企业业务系统的关系数据库,描述
ACE2005英文数据集上的实验表明，该模型获得了优于传统方法和其他图4-20基于动态多池化卷积神经网络的事件抽取模型4.3面向结构化数据的知识抽取垂直领域的知识往往来源于支撑企业业务系统的关系数据库，因此，从数据库这种结构化数据中抽取知识也是一类重要的知识抽取方法。,结构化数据,知识抽取,data,内容,从数据库这种结构化数据中抽取知识也是一类重要的知识抽取方法,描述
ACE2005英文数据集上的实验表明，该模型获得了优于传统方法和其他图4-20基于动态多池化卷积神经网络的事件抽取模型4.3面向结构化数据的知识抽取垂直领域的知识往往来源于支撑企业业务系统的关系数据库，因此，从数据库这种结构化数据中抽取知识也是一类重要的知识抽取方法。,动态多池化卷积神经网络,知识抽取,data,方法,基于动态多池化卷积神经网络的事件抽取模型,知识抽取
在该领域，已经有一些标准和工具支持将数据库数据转化为RDF数据、OWL本体等。,RDF数据,知识表示,data,内容,将数据库数据转化为RDF数据,描述
在该领域，已经有一些标准和工具支持将数据库数据转化为RDF数据、OWL本体等。,OWL本体,知识表示,data,内容,将数据库数据转化为OWL本体,描述
W3C的RDB2RDF工作组于2012年发布了两个推荐的RDB2RDF映射语言：DM（Direct_Mapping，直接映射）和R2RML。,RDB2RDF,知识表示,data,内容,DM（Direct_Mapping，直接映射）和R2RML,知识表示
