input	subject	subject_type	data/object	relation	object	object_type
结合中文的特点，复用、连接并扩展了Schema.org、Wikidata、Wikipedia等已有的知识图谱Schema标准，为中文领域的开放知识图谱、聊天机器人、搜索引擎优化等提供可供参考和扩展的数据描述和接口定义标准。	数据描述	知识表示	data	内容	为中文领域的开放知识图谱、聊天机器人、搜索引擎优化等提供可供参考和扩展的数据描述	描述
结合中文的特点，复用、连接并扩展了Schema.org、Wikidata、Wikipedia等已有的知识图谱Schema标准，为中文领域的开放知识图谱、聊天机器人、搜索引擎优化等提供可供参考和扩展的数据描述和接口定义标准。	接口定义标准	知识表示	data	内容	为中文领域的开放知识图谱、聊天机器人、搜索引擎优化等提供可供参考和扩展的接口定义标准	描述
通过cnSchema，开发者也可以快速对接上百万基于Schema.org定义的网站，以及Bot的知识图谱数据API。	cnSchema	知识图谱项目	data	作用	开发者也可以快速对接上百万基于Schema.org定义的网站，以及Bot的知识图谱数据API	描述
通过cnSchema，开发者也可以快速对接上百万基于Schema.org定义的网站，以及Bot的知识图谱数据API。	cnSchema	知识图谱项目	data	链接	https://cnschema.org/	URL
通过cnSchema，开发者也可以快速对接上百万基于Schema.org定义的网站，以及Bot的知识图谱数据API。	Schema.org	知识图谱项目	data	链接	https://schema.org/	URL
通过cnSchema，开发者也可以快速对接上百万基于Schema.org定义的网站，以及Bot的知识图谱数据API。	Schema.org	知识图谱项目	object	实例	知识图谱数据API	知识图谱
cnSchema主要解决如下三个问题：①Bots是搜索引擎后新兴的人机接口，对话中的信息粒度缩小到短文本、实体和关系，要求文本与结构化数据的结合，要求更丰富的上下文处理机制等，这都需要Schema的支持；②知识图谱Schema缺乏对中文的支持；③知识图谱的构建成本高，容易重新发明轮子，需要用合理的方法实现成本分摊。	cnSchema	知识图谱项目	data	内容	Bots是搜索引擎后新兴的人机接口，对话中的信息粒度缩小到短文本、实体和关系，要求文本与结构化数据的结合，要求更丰富的上下文处理机制等，这都需要Schema的支持；知识图谱Schema缺乏对中文的支持；知识图谱的构建成本高，容易重新发明轮子，需要用合理的方法实现成本分摊	描述
cnSchema主要解决如下三个问题：①Bots是搜索引擎后新兴的人机接口，对话中的信息粒度缩小到短文本、实体和关系，要求文本与结构化数据的结合，要求更丰富的上下文处理机制等，这都需要Schema的支持；②知识图谱Schema缺乏对中文的支持；③知识图谱的构建成本高，容易重新发明轮子，需要用合理的方法实现成本分摊。	cnSchema	知识图谱项目	object	包含	知识图谱Schema	知识图谱
cnSchema主要解决如下三个问题：①Bots是搜索引擎后新兴的人机接口，对话中的信息粒度缩小到短文本、实体和关系，要求文本与结构化数据的结合，要求更丰富的上下文处理机制等，这都需要Schema的支持；②知识图谱Schema缺乏对中文的支持；③知识图谱的构建成本高，容易重新发明轮子，需要用合理的方法实现成本分摊。	Bots	知识表示	object	包含	结构化数据	知识存储
cnSchema主要解决如下三个问题：①Bots是搜索引擎后新兴的人机接口，对话中的信息粒度缩小到短文本、实体和关系，要求文本与结构化数据的结合，要求更丰富的上下文处理机制等，这都需要Schema的支持；②知识图谱Schema缺乏对中文的支持；③知识图谱的构建成本高，容易重新发明轮子，需要用合理的方法实现成本分摊。	Bots	知识表示	object	包含	上下文处理机制	知识推理
cnSchema主要解决如下三个问题：①Bots是搜索引擎后新兴的人机接口，对话中的信息粒度缩小到短文本、实体和关系，要求文本与结构化数据的结合，要求更丰富的上下文处理机制等，这都需要Schema的支持；②知识图谱Schema缺乏对中文的支持；③知识图谱的构建成本高，容易重新发明轮子，需要用合理的方法实现成本分摊。	Bots	知识表示	object	前提	Schema	知识图谱
cnSchema主要解决如下三个问题：①Bots是搜索引擎后新兴的人机接口，对话中的信息粒度缩小到短文本、实体和关系，要求文本与结构化数据的结合，要求更丰富的上下文处理机制等，这都需要Schema的支持；②知识图谱Schema缺乏对中文的支持；③知识图谱的构建成本高，容易重新发明轮子，需要用合理的方法实现成本分摊。	Schema	知识图谱	data	作用	支持Bots是搜索引擎后新兴的人机接口，对话中的信息粒度缩小到短文本、实体和关系，要求文本与结构化数据的结合，要求更丰富的上下文处理机制等	描述
cnSchema主要解决如下三个问题：①Bots是搜索引擎后新兴的人机接口，对话中的信息粒度缩小到短文本、实体和关系，要求文本与结构化数据的结合，要求更丰富的上下文处理机制等，这都需要Schema的支持；②知识图谱Schema缺乏对中文的支持；③知识图谱的构建成本高，容易重新发明轮子，需要用合理的方法实现成本分摊。	知识图谱的构建	知识图谱	data	方法	用合理的方法实现成本分摊	方法描述
cnSchema主要解决如下三个问题：①Bots是搜索引擎后新兴的人机接口，对话中的信息粒度缩小到短文本、实体和关系，要求文本与结构化数据的结合，要求更丰富的上下文处理机制等，这都需要Schema的支持；②知识图谱Schema缺乏对中文的支持；③知识图谱的构建成本高，容易重新发明轮子，需要用合理的方法实现成本分摊。	知识图谱的构建	知识图谱	data	缺点	知识图谱的构建成本高，容易重新发明轮子	描述
cnSchema主要解决如下三个问题：①Bots是搜索引擎后新兴的人机接口，对话中的信息粒度缩小到短文本、实体和关系，要求文本与结构化数据的结合，要求更丰富的上下文处理机制等，这都需要Schema的支持；②知识图谱Schema缺乏对中文的支持；③知识图谱的构建成本高，容易重新发明轮子，需要用合理的方法实现成本分摊。	知识图谱Schema	知识图谱	data	缺点	知识图谱Schema缺乏对中文的支持	描述
cnSchema主要解决如下三个问题：①Bots是搜索引擎后新兴的人机接口，对话中的信息粒度缩小到短文本、实体和关系，要求文本与结构化数据的结合，要求更丰富的上下文处理机制等，这都需要Schema的支持；②知识图谱Schema缺乏对中文的支持；③知识图谱的构建成本高，容易重新发明轮子，需要用合理的方法实现成本分摊。	对话中的信息粒度缩小到短文本、实体和关系	知识表示	object	前提	Schema	知识图谱
cnSchema主要解决如下三个问题：①Bots是搜索引擎后新兴的人机接口，对话中的信息粒度缩小到短文本、实体和关系，要求文本与结构化数据的结合，要求更丰富的上下文处理机制等，这都需要Schema的支持；②知识图谱Schema缺乏对中文的支持；③知识图谱的构建成本高，容易重新发明轮子，需要用合理的方法实现成本分摊。	文本与结构化数据的结合	知识存储	object	前提	Schema	知识图谱
OpenBase.AI是OpenKG实现的类似于Wikidata的开放知识图谱众包平台。	OpenBase.AI	知识图谱项目	data	内容	类似于Wikidata的开放知识图谱众包平台	描述
OpenBase.AI是OpenKG实现的类似于Wikidata的开放知识图谱众包平台。	OpenKG	知识图谱项目	data	内容	实现的类似于Wikidata的开放知识图谱众包平台	描述
与WikiData不同，OpenBase主要以中文为中心，更加突出机器学习与众包的协同，将自动化的知识抽取、挖掘、更新、融合与群智协作的知识编辑、众包审核和专家验收等结合起来。	知识抽取	知识抽取	data	方法	自动化的知识抽取	方法
与WikiData不同，OpenBase主要以中文为中心，更加突出机器学习与众包的协同，将自动化的知识抽取、挖掘、更新、融合与群智协作的知识编辑、众包审核和专家验收等结合起来。	知识融合	知识融合	data	方法	自动化的知识融合	方法
与WikiData不同，OpenBase主要以中文为中心，更加突出机器学习与众包的协同，将自动化的知识抽取、挖掘、更新、融合与群智协作的知识编辑、众包审核和专家验收等结合起来。	众包审核	知识融合	data	方法	群智协作的知识编辑、众包审核	方法
与WikiData不同，OpenBase主要以中文为中心，更加突出机器学习与众包的协同，将自动化的知识抽取、挖掘、更新、融合与群智协作的知识编辑、众包审核和专家验收等结合起来。	专家验收	知识融合	data	方法	群智协作的知识编辑、专家验收	方法
此外，OpenBase还支持将图谱转化为Bots，允许用户选择算法、模型、图谱数据等定制生成Bots，即时体验新增知识图谱的作用。	Bots	知识图谱项目	data	内容	允许用户选择算法、模型、图谱数据等定制生成Bots，即时体验新增知识图谱的作用	描述
此外，OpenBase还支持将图谱转化为Bots，允许用户选择算法、模型、图谱数据等定制生成Bots，即时体验新增知识图谱的作用。	Bots	知识图谱项目	object	实例	知识图谱	知识图谱
此外，OpenBase还支持将图谱转化为Bots，允许用户选择算法、模型、图谱数据等定制生成Bots，即时体验新增知识图谱的作用。	知识图谱	知识图谱	data	作用	允许用户选择算法、模型、图谱数据等定制生成Bots，即时体验新增知识图谱	功能描述
此外，OpenBase还支持将图谱转化为Bots，允许用户选择算法、模型、图谱数据等定制生成Bots，即时体验新增知识图谱的作用。	OpenBase	知识图谱工具	object	实现	Bots	知识图谱项目
1.4.4垂直领域知识图谱领域知识图谱是相对于DBPedia、Yago、Wikidata、百度和谷歌等搜索引擎在使用的知识图谱等通用知识图谱而言的，它是面向特定领域的知识图谱，如电商、金融、医疗等。	领域知识图谱	知识图谱	data	被定义为	面向特定领域的知识图谱，如电商、金融、医疗等	描述
1.4.4垂直领域知识图谱领域知识图谱是相对于DBPedia、Yago、Wikidata、百度和谷歌等搜索引擎在使用的知识图谱等通用知识图谱而言的，它是面向特定领域的知识图谱，如电商、金融、医疗等。	垂直领域知识图谱	知识图谱	data	被定义为	面向特定领域的知识图谱，如电商、金融、医疗等	描述
