input	subject	subject_type	data/object	relation	object	object_type
英国的大英博物馆通过结合语义技术对馆藏品各类数据资源进行语义组织，通过语义细化、多媒体资源标注等方式提供多样化的知识服务形式[13]；英国广播公司BBC[20]在其音乐、体育野生动物等板块定义了知识本体，将新/XML、JSON和XML）进行内容管理与自动生成报闻转化为机器可读的信息源（RDF道。	英国广播公司BBC	机构	data	目标	在其音乐、体育野生动物等板块定义了知识本体，将新/XML、JSON和XML）进行内容管理与自动生成报闻转化为机器可读的信息源（RDF道	描述
上海图书馆[14]借鉴美国国会书目框架BibFrame[21]对家谱、名人、手稿等资源构建知识体系，打造家谱服务平台，为研究者们提供古籍循证服务；中国农业科学院[15]则聚焦于水稻细分领域，整合论文、专利、新闻等行业资源，构建水稻知识图谱，为科研工作者提供了行业专业知识服务平台。	知识体系	知识表示	data	内容	家谱、名人、手稿等资源	资源类型
上海图书馆[14]借鉴美国国会书目框架BibFrame[21]对家谱、名人、手稿等资源构建知识体系，打造家谱服务平台，为研究者们提供古籍循证服务；中国农业科学院[15]则聚焦于水稻细分领域，整合论文、专利、新闻等行业资源，构建水稻知识图谱，为科研工作者提供了行业专业知识服务平台。	家谱服务平台	知识图谱项目	data	内容	古籍循证服务	语义搜索
上海图书馆[14]借鉴美国国会书目框架BibFrame[21]对家谱、名人、手稿等资源构建知识体系，打造家谱服务平台，为研究者们提供古籍循证服务；中国农业科学院[15]则聚焦于水稻细分领域，整合论文、专利、新闻等行业资源，构建水稻知识图谱，为科研工作者提供了行业专业知识服务平台。	家谱服务平台	知识图谱项目	data	目标	为研究者们提供古籍循证服务	语义搜索
上海图书馆[14]借鉴美国国会书目框架BibFrame[21]对家谱、名人、手稿等资源构建知识体系，打造家谱服务平台，为研究者们提供古籍循证服务；中国农业科学院[15]则聚焦于水稻细分领域，整合论文、专利、新闻等行业资源，构建水稻知识图谱，为科研工作者提供了行业专业知识服务平台。	水稻知识图谱	知识图谱	data	内容	论文、专利、新闻等行业资源	资源类型
上海图书馆[14]借鉴美国国会书目框架BibFrame[21]对家谱、名人、手稿等资源构建知识体系，打造家谱服务平台，为研究者们提供古籍循证服务；中国农业科学院[15]则聚焦于水稻细分领域，整合论文、专利、新闻等行业资源，构建水稻知识图谱，为科研工作者提供了行业专业知识服务平台。	水稻知识图谱	知识图谱	data	目标	为科研工作者提供了行业专业知识服务平台	知识图谱项目
上海图书馆[14]借鉴美国国会书目框架BibFrame[21]对家谱、名人、手稿等资源构建知识体系，打造家谱服务平台，为研究者们提供古籍循证服务；中国农业科学院[15]则聚焦于水稻细分领域，整合论文、专利、新闻等行业资源，构建水稻知识图谱，为科研工作者提供了行业专业知识服务平台。	行业专业知识服务平台	知识图谱项目	data	内容	行业专业知识	知识类型
图情知识图谱的构建一般采用自顶向下的方式进行知识建模，通常从资源类型数据入手，整理出资源的发表者（人物）、发表机构（机构）、关键词（知识点）、发表载体（刊物）等类型的实体及各自之间的关系，同时通过人物、机构的主页进行实体属性的扩充。	图情知识图谱	知识图谱	data	方法	自顶向下的方式进行知识建模，通常从资源类型数据入手，整理出资源的发表者（人物）、发表机构（机构）、关键词（知识点）、发表载体（刊物）等类型的实体及各自之间的关系，同时通过人物、机构的主页进行实体属性的扩充	方法描述
图情知识图谱的构建一般采用自顶向下的方式进行知识建模，通常从资源类型数据入手，整理出资源的发表者（人物）、发表机构（机构）、关键词（知识点）、发表载体（刊物）等类型的实体及各自之间的关系，同时通过人物、机构的主页进行实体属性的扩充。	图情知识图谱	知识图谱	object	包含	知识建模	知识表示
图情知识图谱的构建一般采用自顶向下的方式进行知识建模，通常从资源类型数据入手，整理出资源的发表者（人物）、发表机构（机构）、关键词（知识点）、发表载体（刊物）等类型的实体及各自之间的关系，同时通过人物、机构的主页进行实体属性的扩充。	知识建模	知识表示	data	内容	从资源类型数据入手，整理出资源的发表者（人物）、发表机构（机构）、关键词（知识点）、发表载体（刊物）等类型的实体及各自之间的关系	描述
图情知识图谱的构建一般采用自顶向下的方式进行知识建模，通常从资源类型数据入手，整理出资源的发表者（人物）、发表机构（机构）、关键词（知识点）、发表载体（刊物）等类型的实体及各自之间的关系，同时通过人物、机构的主页进行实体属性的扩充。	知识建模	知识表示	object	包含	实体	知识表示
图情知识图谱的构建一般采用自顶向下的方式进行知识建模，通常从资源类型数据入手，整理出资源的发表者（人物）、发表机构（机构）、关键词（知识点）、发表载体（刊物）等类型的实体及各自之间的关系，同时通过人物、机构的主页进行实体属性的扩充。	知识建模	知识表示	object	包含	关系	知识表示
图情知识图谱的构建一般采用自顶向下的方式进行知识建模，通常从资源类型数据入手，整理出资源的发表者（人物）、发表机构（机构）、关键词（知识点）、发表载体（刊物）等类型的实体及各自之间的关系，同时通过人物、机构的主页进行实体属性的扩充。	知识建模	知识表示	object	包含	实体属性	知识表示
图情知识图谱的构建一般采用自顶向下的方式进行知识建模，通常从资源类型数据入手，整理出资源的发表者（人物）、发表机构（机构）、关键词（知识点）、发表载体（刊物）等类型的实体及各自之间的关系，同时通过人物、机构的主页进行实体属性的扩充。	资源类型数据	知识存储	data	内容	整理出资源的发表者（人物）、发表机构（机构）、关键词（知识点）、发表载体（刊物）等类型的实体及各自之间的关系	描述
图情知识图谱的构建一般采用自顶向下的方式进行知识建模，通常从资源类型数据入手，整理出资源的发表者（人物）、发表机构（机构）、关键词（知识点）、发表载体（刊物）等类型的实体及各自之间的关系，同时通过人物、机构的主页进行实体属性的扩充。	实体	知识表示	data	内容	资源的发表者（人物）、发表机构（机构）、关键词（知识点）、发表载体（刊物）等类型	描述
图情知识图谱的构建一般采用自顶向下的方式进行知识建模，通常从资源类型数据入手，整理出资源的发表者（人物）、发表机构（机构）、关键词（知识点）、发表载体（刊物）等类型的实体及各自之间的关系，同时通过人物、机构的主页进行实体属性的扩充。	关系	知识表示	data	内容	资源的发表者（人物）、发表机构（机构）、关键词（知识点）、发表载体（刊物）等类型的实体及各自之间的关系	描述
图情知识图谱的构建一般采用自顶向下的方式进行知识建模，通常从资源类型数据入手，整理出资源的发表者（人物）、发表机构（机构）、关键词（知识点）、发表载体（刊物）等类型的实体及各自之间的关系，同时通过人物、机构的主页进行实体属性的扩充。	实体属性	知识表示	data	内容	通过人物、机构的主页进行扩充	描述
